350,289,,1177,2010,6,86.84%,🇧🇪,Belgium,8,89.23%,Tom Dice,Me and My Guitar,`289` 🇧🇪 Me and My Guitar,"289. 🇧🇪 Belgium (2010)
Tom Dice - Me and My Guitar
#ALTESC250",435.09,612.04,61,693,210,729,563,1712,593,1129,997,414,1146,173,232,139,550,357,998,1308,159,235,330,96,470,844
103,290,,25,1958,1,100.00%,🇮🇹,Italy,12,77.55%,Domenico Modugno,"Nel blu, dipinto di blu","`290` 🇮🇹 Nel blu, dipinto di blu","290. 🇮🇹 Italy (1958)
Domenico Modugno - Nel blu, dipinto di blu
#ALTESC250",458.49,612.26,-187,408,833,208,891,721,493,1041,1592,891,260,36,269,941,129,471,1262,1575,80,33,264,468,601,615
547,291,,149,1966,4,82.35%,🇦🇹,Austria,7,89.09%,Udo Jürgens,"Merci, Chérie","`291` 🇦🇹 Merci, Chérie","291. 🇦🇹 Austria (1966)
Udo Jürgens - Merci, Chérie
#ALTESC250",403.70,614.48,256,1263,902,419,1163,1698,317,640,278,417,899,337,775,988,465,268,644,11,592,360,571,156,790,180
303,292,,1727,2023,12,69.44%,🇫🇷,France,17,75.76%,La Zarra,Évidemment,`292` 🇫🇷 Évidemment,"292. 🇫🇷 France (2023)
La Zarra - Évidemment
#ALTESC250",455.66,614.70,11,597,1631,643,74,691,365,16,1589,201,438,291,905,65,960,427,1484,829,479,581,556,535,183,598
258,293,,1491,2017,5,90.24%,🇫🇷,France,18,74.24%,Alma,Requiem,`293` 🇫🇷 Requiem,"293. 🇫🇷 France (2017)
Alma - Requiem
#ALTESC250",404.21,614.91,-35,583,1541,298,193,139,635,371,507,689,372,118,1157,1164,738,61,303,596,900,1132,711,433,301,1201
452,294,,690,1994,8,70.83%,🇪🇪,Estonia,11,65.52%,Silvi Vrait,Nagu merelaine,`294` 🇪🇪 Nagu merelaine,"294. 🇪🇪 Estonia (1994)
Silvi Vrait - Nagu merelaine
#ALTESC250",407.57,615.26,158,211,135,479,239,425,366,712,1014,403,684,1175,430,1440,143,644,290,411,610,175,1143,1543,638,841
326,295,,1724,2023,13,66.67%,🇦🇱,Albania,5,78.95%,Albina & Familja Kelmendi,Duje,`295` 🇦🇱 Duje,"295. 🇦🇱 Albania (2023)
Albina & Familja Kelmendi - Duje
#ALTESC250",442.24,615.48,31,229,1152,596,325,464,292,1330,1059,408,246,125,377,629,63,90,165,374,1075,1150,546,1277,1433,751
486,296,,188,1968,6,68.75%,🇳🇴,Norway,16,75.41%,Odd Børre,Stress,`296` 🇳🇴 Stress,"296. 🇳🇴 Norway (1968)
Odd Børre - Stress
#ALTESC250",404.01,615.83,190,347,972,285,118,704,553,49,311,911,687,903,644,866,116,599,25,959,649,307,1570,1367,814,408
430,297,,205,1969,7,60.00%,🇩🇪,Germany,15,79.41%,Siw Malmkvist,Primaballerina,`297` 🇩🇪 Primaballerina,"297. 🇩🇪 Germany (1969)
Siw Malmkvist - Primaballerina
#ALTESC250",397.98,616.65,133,53,153,658,466,478,1473,622,111,444,624,1423,403,1040,133,653,172,789,366,1112,897,691,977,445
310,298,,461,1983,8,63.16%,🇱🇺,Luxembourg,8,81.08%,Corinne Hermès,Si la vie est cadeau,`298` 🇱🇺 Si la vie est cadeau,"298. 🇱🇺 Luxembourg (1983)
Corinne Hermès - Si la vie est cadeau
#ALTESC250",437.02,618.09,12,997,278,735,412,1454,363,993,18,154,1233,174,421,899,393,1057,284,230,1385,436,257,168,780,1095
393,299,,183,1968,7,62.50%,🇸🇪,Sweden,13,80.65%,Claes-Göran Hederström,"Det börjar verka kärlek, banne mig","`299` 🇸🇪 Det börjar verka kärlek, banne mig","299. 🇸🇪 Sweden (1968)
Claes-Göran Hederström - Det börjar verka kärlek, banne mig
#ALTESC250",400.85,619.09,94,529,1561,505,1017,181,460,187,457,687,138,762,556,301,183,94,479,1557,621,836,578,1074,855,621
231,300,,375,1979,6,72.22%,🇮🇱,Israel,8,84.78%,Milk & Honey,Hallelujah,`300` 🇮🇱 Hallelujah,"300. 🇮🇱 Israel (1979)
Milk & Honey - Hallelujah
#ALTESC250",535.44,619.87,-69,182,1267,552,381,165,764,765,1706,17,500,91,127,1247,975,440,1660,1543,590,90,458,452,23,262
308,301,,309,1975,4,83.33%,🇮🇹,Italy,13,75.51%,Wess & Dori Ghezzi,Era,`301` 🇮🇹 Era,"301. 🇮🇹 Italy (1975)
Wess & Dori Ghezzi - Era
#ALTESC250",507.97,620.00,7,240,762,655,438,117,107,33,38,73,321,472,855,58,1226,285,1558,1514,1002,470,482,1246,1461,847
307,302,,601,1990,4,85.71%,🇮🇪,Ireland,8,87.50%,Liam Reilly,Somewhere in Europe,`302` 🇮🇪 Somewhere in Europe,"302. 🇮🇪 Ireland (1990)
Liam Reilly - Somewhere in Europe
#ALTESC250",482.05,621.13,5,286,1254,237,639,161,397,827,1172,55,1127,200,1064,902,984,1287,1663,824,203,51,126,261,213,353
126,303,,1143,2009,8,82.93%,🇧🇦,Bosnia & Herzegovina,5,77.78%,Regina,Bistra voda,`303` 🇧🇦 Bistra voda,"303. 🇧🇦 Bosnia & Herzegovina (2009)
Regina - Bistra voda
#ALTESC250",545.88,621.48,-177,1374,1614,1,528,1318,74,672,31,85,1379,376,72,320,147,417,794,1597,1120,266,689,52,1000,368
435,304,,1130,2009,9,80.49%,🇸🇪,Sweden,14,79.03%,Malena Ernman,La voix,`304` 🇸🇪 La voix,"304. 🇸🇪 Sweden (2009)
Malena Ernman - La voix
#ALTESC250",401.58,623.00,131,267,848,591,356,894,993,739,290,235,180,127,836,1108,915,478,323,181,1393,362,1256,350,305,1302
216,305,,1206,2010,7,84.21%,🇩🇪,Germany,16,77.94%,Lena,Satellite,`305` 🇩🇪 Satellite,"305. 🇩🇪 Germany (2010)
Lena - Satellite
#ALTESC250",538.89,623.04,-89,140,766,88,1004,37,566,1416,1122,279,70,240,408,27,1604,5,1169,492,13,940,439,1050,1690,765
521,306,,1520,2018,7,85.71%,🇬🇪,Georgia,4,80.00%,Ethno-Jazz Band Iriao,For You,`306` 🇬🇪 For You,"306. 🇬🇪 Georgia (2018)
Ethno-Jazz Band Iriao - For You
#ALTESC250",536.76,623.26,215,455,348,180,845,1423,194,1163,54,1259,297,48,275,1556,72,1185,104,197,1583,255,1250,775,610,207
301,307,,1399,2015,7,84.62%,🇸🇮,Slovenia,10,67.86%,Maraaya,Here for You,`307` 🇸🇮 Here for You,"307. 🇸🇮 Slovenia (2015)
Maraaya - Here for You
#ALTESC250",493.66,624.43,-6,317,451,205,424,105,876,1465,437,806,1395,808,670,1374,174,275,102,85,65,1299,314,420,1583,712
368,308,,1435,2016,2,97.56%,🇦🇺,Australia,3,75.00%,Dami Im,Sound of Silence,`308` 🇦🇺 Sound of Silence,"308. 🇦🇺 Australia (2016)
Dami Im - Sound of Silence
#ALTESC250",458.38,625.04,60,682,698,646,245,374,1515,761,651,605,35,164,328,1075,836,632,918,1476,6,870,70,149,174,1466
305,309,,362,1978,2,94.74%,🇱🇺,Luxembourg,9,78.38%,Baccara,Parlez-vous français?,`309` 🇱🇺 Parlez-vous français?,"309. 🇱🇺 Luxembourg (1978)
Baccara - Parlez-vous français?
#ALTESC250",433.59,625.96,-4,635,308,244,117,116,930,194,571,750,616,253,723,1657,625,257,717,439,1407,626,440,911,310,1551
400,310,,344,1977,6,70.59%,🇧🇪,Belgium,9,87.69%,Dream Express,"A Million in One, Two, Three","`310` 🇧🇪 A Million in One, Two, Three","310. 🇧🇪 Belgium (1977)
Dream Express - A Million in One, Two, Three
#ALTESC250",359.96,626.57,90,65,1027,924,347,61,630,427,877,902,484,419,1344,97,1167,526,697,1002,662,229,460,970,340,754
177,311,,1087,2008,5,90.48%,🇸🇲,San Marino,2,92.31%,Miodio,Complice,`311` 🇸🇲 Complice,"311. 🇸🇲 San Marino (2008)
Miodio - Complice
#ALTESC250",521.00,627.00,-134,1282,91,150,680,1321,214,1434,422,78,1605,889,356,823,144,1044,364,211,404,653,181,421,1608,46
516,312,,402,1980,5,77.78%,🇪🇸,Spain,10,85.48%,Trigo Limpio,Quédate esta noche,`312` 🇪🇸 Quédate esta noche,"312. 🇪🇸 Spain (1980)
Trigo Limpio - Quédate esta noche
#ALTESC250",358.19,627.17,204,478,93,1576,552,593,88,639,815,973,526,595,490,807,936,231,686,869,399,324,612,605,1317,221
169,313,,1258,2012,9,80.49%,🇫🇮,Finland,14,76.79%,Pernilla Karlsson,När jag blundar,`313` 🇫🇮 När jag blundar,"313. 🇫🇮 Finland (2012)
Pernilla Karlsson - När jag blundar
#ALTESC250",495.73,627.22,-144,624,1638,990,841,619,170,262,346,1441,750,105,314,1,130,274,1685,91,83,783,844,782,607,1046
500,314,,1403,2015,8,82.05%,🇦🇺,Australia,4,62.50%,Guy Sebastian,Tonight Again,`314` 🇦🇺 Tonight Again,"314. 🇦🇺 Australia (2015)
Guy Sebastian - Tonight Again
#ALTESC250",437.00,627.78,186,659,1612,442,374,448,1236,481,160,493,248,393,496,75,429,239,1062,1507,293,774,206,617,1247,948
267,314,,1444,2016,3,95.12%,🇮🇹,Italy,14,73.47%,Francesca Michielin,No Degree of Separation,`314` 🇮🇹 No Degree of Separation,"314. 🇮🇹 Italy (2016)
Francesca Michielin - No Degree of Separation
#ALTESC250",412.75,627.78,-47,556,333,187,585,1207,388,1258,194,1017,118,345,534,1138,425,235,1513,361,830,853,948,187,238,989
404,316,,572,1989,4,85.71%,🇸🇪,Sweden,15,77.42%,Tommy Nilsson,En dag,`316` 🇸🇪 En dag,"316. 🇸🇪 Sweden (1989)
Tommy Nilsson - En dag
#ALTESC250",420.13,627.83,88,933,1460,548,342,876,167,1146,1458,397,1029,296,101,454,382,113,548,1233,539,67,794,374,468,715
460,317,,671,1993,10,62.50%,🇸🇮,Slovenia,11,64.29%,1X Band,Tih deževen dan,`317` 🇸🇮 Tih deževen dan,"317. 🇸🇮 Slovenia (1993)
1X Band - Tih deževen dan
#ALTESC250",438.57,628.52,143,769,268,698,68,651,336,982,750,681,552,1466,1038,675,56,1479,106,373,712,88,767,1419,426,96
423,318,,991,2005,9,78.95%,🇲🇹,Malta,1,100.00%,Chiara,Angel,`318` 🇲🇹 Angel,"318. 🇲🇹 Malta (2005)
Chiara - Angel
#ALTESC250",534.04,630.26,105,440,118,171,883,1421,833,1339,1687,263,774,425,242,50,1601,1048,818,1156,95,608,139,91,58,236
474,319,,209,1970,2,90.91%,🇳🇱,Netherlands,14,79.69%,Patricia & Hearts of Soul,Waterman,`319` 🇳🇱 Waterman,"319. 🇳🇱 Netherlands (1970)
Patricia & Hearts of Soul - Waterman
#ALTESC250",477.89,631.61,155,110,156,1644,872,776,301,1363,30,1355,295,415,1163,1197,470,163,636,312,325,74,490,1220,636,524
272,320,,1547,2019,8,82.50%,🇮🇸,Iceland,7,82.86%,Hatari,Hatrið mun sigra,`320` 🇮🇸 Hatrið mun sigra,"320. 🇮🇸 Iceland (2019)
Hatari - Hatrið mun sigra
#ALTESC250",494.11,632.00,-48,312,679,4,1190,498,18,524,873,1357,183,411,611,360,15,894,1315,1,878,450,834,1324,1668,137
313,321,,829,1999,5,81.82%,🇩🇪,Germany,17,76.47%,Sürpriz,Reise nach Jerusalem – Kudüs'e seyahat,`321` 🇩🇪 Reise nach Jerusalem – Kudüs'e seyahat,"321. 🇩🇪 Germany (1999)
Sürpriz - Reise nach Jerusalem – Kudüs'e seyahat
#ALTESC250",462.33,632.04,-8,417,996,836,776,73,439,544,206,104,736,1392,235,1487,466,99,1238,1114,389,286,506,547,1525,126
378,322,,1069,2007,7,85.37%,🇧🇦,Bosnia & Herzegovina,6,72.22%,Marija Šestić,Rijeka bez imena,`322` 🇧🇦 Rijeka bez imena,"322. 🇧🇦 Bosnia & Herzegovina (2007)
Marija Šestić - Rijeka bez imena
#ALTESC250",396.63,632.87,56,990,948,83,370,960,279,740,949,185,447,92,273,1393,394,1075,86,1092,896,507,220,634,1107,836
358,323,,395,1980,6,72.22%,🇳🇴,Norway,17,73.77%,Sverre Kjelsberg & Mattis Hætta,Sámiid ædnan,`323` 🇳🇴 Sámiid ædnan,"323. 🇳🇴 Norway (1980)
Sverre Kjelsberg & Mattis Hætta - Sámiid ædnan
#ALTESC250",501.68,634.70,35,588,950,841,987,896,240,118,8,1525,54,638,574,407,90,1168,235,260,358,173,1719,1556,641,572
492,324,,1576,2020,8,82.50%,🇸🇪,Sweden,16,75.81%,The Mamas,Move,`324` 🇸🇪 Move,"324. 🇸🇪 Sweden (2020)
The Mamas - Move
#ALTESC250",366.32,635.78,168,626,1551,874,623,256,837,736,209,690,299,270,617,692,892,761,493,1372,860,404,94,344,181,942
316,325,,903,2003,3,92.00%,🇮🇸,Iceland,8,80.00%,Birgitta,Open Your Heart,`325` 🇮🇸 Open Your Heart,"325. 🇮🇸 Iceland (2003)
Birgitta - Open Your Heart
#ALTESC250",458.18,636.22,-9,151,170,71,1254,316,423,1265,1365,779,943,706,272,542,406,1004,813,943,848,366,226,150,25,1595
319,326,,1383,2015,9,79.49%,🇬🇪,Georgia,5,73.33%,Nina Sublatti,Warrior,`326` 🇬🇪 Warrior,"326. 🇬🇪 Georgia (2015)
Nina Sublatti - Warrior
#ALTESC250",406.16,636.48,-7,1517,1400,608,513,621,839,402,1023,1111,894,133,614,689,1276,639,404,488,180,296,144,147,296,405
327,327,,1062,2007,8,82.93%,🇭🇺,Hungary,5,77.78%,Magdi Rúzsa,Unsubstantial Blues,`327` 🇭🇺 Unsubstantial Blues,"327. 🇭🇺 Hungary (2007)
Magdi Rúzsa - Unsubstantial Blues
#ALTESC250",509.56,637.13,0,113,1648,151,17,723,53,1076,1385,834,850,247,138,909,713,343,111,1102,177,1193,1299,112,1116,344
276,328,,878,2001,3,90.91%,🇩🇰,Denmark,9,84.62%,Rollo & King,Never Ever Let You Go,`328` 🇩🇰 Never Ever Let You Go,"328. 🇩🇰 Denmark (2001)
Rollo & King - Never Ever Let You Go
#ALTESC250",523.87,638.00,-52,806,225,261,303,136,830,646,1508,445,145,507,302,169,1627,34,1694,1647,664,1036,466,440,595,188
347,329,,778,1997,8,70.83%,🇷🇺,Russia,4,87.50%,Alla Pugacheva,Primadonna,`329` 🇷🇺 Primadonna,"329. 🇷🇺 Russia (1997)
Alla Pugacheva - Primadonna
#ALTESC250",477.72,638.70,18,146,26,1165,123,1149,142,444,784,744,233,413,1208,1576,513,834,426,32,429,346,1353,703,1479,422
279,329,,1091,2008,6,88.10%,🇳🇴,Norway,18,72.13%,Maria Haukaas Storeng,Hold On Be Strong,`329` 🇳🇴 Hold On Be Strong,"329. 🇳🇴 Norway (2008)
Maria Haukaas Storeng - Hold On Be Strong
#ALTESC250",449.61,638.70,-50,671,148,547,29,407,1009,972,905,182,790,591,225,190,1003,184,1220,1674,353,877,214,303,749,1447
234,331,,105,1963,3,86.67%,🇲🇨,Monaco,3,91.30%,Françoise Hardy,L'amour s'en va,`331` 🇲🇨 L'amour s'en va,"331. 🇲🇨 Monaco (1963)
Françoise Hardy - L'amour s'en va
#ALTESC250",436.68,640.52,-97,634,368,728,1364,311,302,177,389,751,276,710,1054,1194,1544,76,199,63,612,632,608,326,1041,1373
529,332,,1181,2010,8,81.58%,🇵🇹,Portugal,18,68.52%,Filipa Azevedo,Há dias assim,`332` 🇵🇹 Há dias assim,"332. 🇵🇹 Portugal (2010)
Filipa Azevedo - Há dias assim
#ALTESC250",419.95,640.61,197,244,937,875,145,244,426,616,446,270,1066,483,690,1187,1049,37,1537,1375,895,889,362,515,170,276
324,333,,1456,2017,6,87.80%,🇫🇮,Finland,15,75.00%,Norma John,Blackbird,`333` 🇫🇮 Blackbird,"333. 🇫🇮 Finland (2017)
Norma John - Blackbird
#ALTESC250",460.72,641.83,-9,418,1593,256,1342,214,354,340,733,490,1034,790,156,1191,1630,355,550,634,885,473,562,15,2,745
335,334,,291,1975,5,77.78%,🇳🇱,Netherlands,15,78.13%,Teach-In,Ding-a-dong,`334` 🇳🇱 Ding-a-dong,"334. 🇳🇱 Netherlands (1975)
Teach-In - Ding-a-dong
#ALTESC250",482.53,641.87,1,207,1087,87,935,547,894,1091,1479,436,331,604,634,96,432,882,1328,1384,170,14,80,1387,575,83
194,335,,1534,2018,8,83.33%,🇮🇹,Italy,15,71.43%,Ermal Meta & Fabrizio Moro,Non mi avete fatto niente,`335` 🇮🇹 Non mi avete fatto niente,"335. 🇮🇹 Italy (2018)
Ermal Meta & Fabrizio Moro - Non mi avete fatto niente
#ALTESC250",530.35,642.78,-141,462,1344,30,417,877,313,1326,1040,674,1572,114,19,397,3,120,957,1607,829,240,650,18,1355,420
210,336,,408,1981,5,78.95%,🇮🇱,Israel,9,82.61%,Habibi Group,Halayla,`336` 🇮🇱 Halayla,"336. 🇮🇱 Israel (1981)
Habibi Group - Halayla
#ALTESC250",484.48,642.83,-126,812,329,565,20,78,115,1275,1501,172,571,1178,141,203,333,548,986,1006,398,81,1011,1593,858,1011
360,337,,1334,2014,7,83.33%,🇸🇪,Sweden,17,74.19%,Sanna Nielsen,Undo,`337` 🇸🇪 Undo,"337. 🇸🇪 Sweden (2014)
Sanna Nielsen - Undo
#ALTESC250",479.38,644.13,23,811,1105,930,311,932,1521,1300,253,195,90,343,264,1135,1271,822,962,1235,39,215,65,10,489,517
471,338,,685,1994,9,66.67%,🇮🇸,Iceland,9,77.14%,Sigga,Nætur,`338` 🇮🇸 Nætur,"338. 🇮🇸 Iceland (1994)
Sigga - Nætur
#ALTESC250",409.29,644.35,133,129,1579,592,443,1115,771,537,307,855,257,299,398,1464,514,333,1011,669,744,448,322,1117,11,905
586,339,,1532,2018,9,80.95%,🇩🇪,Germany,18,75.00%,Michael Schulte,You Let Me Walk Alone,`339` 🇩🇪 You Let Me Walk Alone,"339. 🇩🇪 Germany (2018)
Michael Schulte - You Let Me Walk Alone
#ALTESC250",518.65,644.39,247,1116,336,504,577,1316,1520,159,433,266,1635,277,458,330,674,1109,876,1419,29,172,88,87,1259,181
438,340,,503,1986,2,94.74%,🇳🇴,Norway,19,70.49%,Ketil Stokkan,Romeo,`340` 🇳🇴 Romeo,"340. 🇳🇴 Norway (1986)
Ketil Stokkan - Romeo
#ALTESC250",371.19,644.61,98,289,1573,687,877,915,686,139,385,554,577,626,998,305,199,824,475,766,255,574,620,721,1514,267
339,341,,338,1977,7,64.71%,🇮🇱,Israel,10,80.43%,Ilanit,Ahava Hi Shir Lishnayim,`341` 🇮🇱 Ahava Hi Shir Lishnayim,"341. 🇮🇱 Israel (1977)
Ilanit - Ahava Hi Shir Lishnayim
#ALTESC250",381.60,645.26,-2,636,841,1243,915,928,701,897,1008,92,161,872,392,767,317,635,1387,232,349,72,597,576,96,1127
204,342,,849,2000,2,95.65%,🇸🇪,Sweden,18,72.58%,Roger Pontare,When Spirits Are Calling My Name,`342` 🇸🇪 When Spirits Are Calling My Name,"342. 🇸🇪 Sweden (2000)
Roger Pontare - When Spirits Are Calling My Name
#ALTESC250",503.40,645.39,-138,944,1378,268,543,524,341,83,899,692,1337,549,166,541,306,949,1708,1451,1260,456,112,279,30,28
214,343,,1437,2016,4,92.68%,🇧🇬,Bulgaria,4,78.57%,Poli Genova,If Love Was a Crime,`343` 🇧🇬 If Love Was a Crime,"343. 🇧🇬 Bulgaria (2016)
Poli Genova - If Love Was a Crime
#ALTESC250",519.46,645.96,-129,893,1575,286,815,125,1416,1335,319,817,80,442,303,240,886,544,1619,1510,7,458,160,310,271,446
366,344,,386,1980,7,66.67%,🇹🇷,Türkiye,7,81.82%,Ajda Pekkan,Pet'r Oil,`344` 🇹🇷 Pet'r Oil,"344. 🇹🇷 Türkiye (1980)
Ajda Pekkan - Pet'r Oil
#ALTESC250",425.71,647.13,22,617,736,968,140,725,57,486,755,1381,166,484,463,491,672,685,99,275,457,259,1319,1649,1140,860
263,344,,1441,2016,5,90.24%,🇬🇪,Georgia,6,66.67%,Nika Kocharov & Young Georgian Lolitaz,Midnight Gold,`344` 🇬🇪 Midnight Gold,"344. 🇬🇪 Georgia (2016)
Nika Kocharov & Young Georgian Lolitaz - Midnight Gold
#ALTESC250",576.20,647.13,-81,37,1060,24,690,28,113,1263,661,1387,255,1637,506,1623,16,97,588,159,526,494,343,1329,1675,373
349,346,,667,1993,11,58.33%,🇫🇷,France,19,72.73%,Patrick Fiori,Mama Corsica,`346` 🇫🇷 Mama Corsica,"346. 🇫🇷 France (1993)
Patrick Fiori - Mama Corsica
#ALTESC250",427.94,648.13,3,108,783,315,1000,120,73,978,361,57,1116,928,494,1180,279,569,474,1240,364,610,653,439,1403,1363
493,347,,442,1983,9,57.89%,🇫🇷,France,20,71.21%,Guy Bonnet,Vivre,`347` 🇫🇷 Vivre,"347. 🇫🇷 France (1983)
Guy Bonnet - Vivre
#ALTESC250",424.98,648.57,146,452,485,883,783,179,498,506,309,916,1272,648,762,410,270,264,1609,298,523,434,1432,317,1440,227
406,348,,491,1985,4,83.33%,🇮🇱,Israel,11,78.26%,Izhar Cohen,"Olé, Olé","`348` 🇮🇱 Olé, Olé","348. 🇮🇱 Israel (1985)
Izhar Cohen - Olé, Olé
#ALTESC250",510.71,648.87,58,327,1661,266,277,274,579,510,1361,189,407,810,46,7,607,859,1347,823,470,18,235,1570,1347,934
395,349,,285,1974,3,87.50%,🇳🇱,Netherlands,16,76.56%,Mouth & MacNeal,I See a Star,`349` 🇳🇱 I See a Star,"349. 🇳🇱 Netherlands (1974)
Mouth & MacNeal - I See a Star
#ALTESC250",450.69,648.91,46,111,1422,40,775,598,1008,351,1170,533,344,1014,104,201,678,918,1330,524,443,93,748,745,206,1569
437,350,,471,1984,4,83.33%,🇩🇰,Denmark,10,82.69%,Hot Eyes,Det' lige det,`350` 🇩🇰 Det' lige det,"350. 🇩🇰 Denmark (1984)
Hot Eyes - Det' lige det
#ALTESC250",375.69,649.48,87,277,1353,458,334,471,1178,310,721,574,216,846,584,449,854,446,816,1581,508,364,898,1123,279,298
361,351,,280,1974,4,81.25%,🏳,Yugoslavia,4,88.46%,Korni Grupa,Generacija '42,`351` 🏳 Generacija '42,"351. 🏳 Yugoslavia (1974)
Korni Grupa - Generacija '42
#ALTESC250",468.12,649.83,10,101,1129,860,304,80,105,595,809,74,656,1157,666,404,12,1286,1149,683,1343,190,728,585,1646,384
623,352,,681,1994,10,62.50%,🇸🇪,Sweden,19,70.97%,Marie Bergman & Roger Pontare,Stjärnorna,`352` 🇸🇪 Stjärnorna,"352. 🇸🇪 Sweden (1994)
Marie Bergman & Roger Pontare - Stjärnorna
#ALTESC250",458.62,650.30,271,872,724,906,444,1294,685,36,141,342,197,506,337,1204,1317,1618,1135,458,1184,327,249,315,42,624
268,353,,29,1958,2,88.89%,🇸🇪,Sweden,20,69.35%,Alice Babs,Lilla stjärna,`353` 🇸🇪 Lilla stjärna,"353. 🇸🇪 Sweden (1958)
Alice Babs - Lilla stjärna
#ALTESC250",383.74,651.65,-85,189,366,387,1043,496,689,274,213,329,762,1231,720,798,746,1115,1293,508,1043,302,377,185,478,1444
389,354,,595,1990,5,80.95%,🇩🇰,Denmark,11,80.77%,Lonnie Devantier,Hallo Hallo,`354` 🇩🇰 Hallo Hallo,"354. 🇩🇰 Denmark (1990)
Lonnie Devantier - Hallo Hallo
#ALTESC250",409.14,652.35,35,668,640,365,250,1007,683,580,698,139,725,385,45,456,680,947,1097,1572,402,246,475,1083,288,1573
191,355,,877,2001,4,86.36%,🇬🇷,Greece,5,90.70%,Antique,(I Would) Die for You,`355` 🇬🇷 (I Would) Die for You,"355. 🇬🇷 Greece (2001)
Antique - (I Would) Die for You
#ALTESC250",479.65,653.65,-164,807,487,168,226,887,288,1421,1219,42,60,391,281,1005,570,304,1673,1383,719,885,26,413,1130,649
412,356,,886,2002,3,91.30%,🇪🇪,Estonia,12,62.07%,Sahlene,Runaway,`356` 🇪🇪 Runaway,"356. 🇪🇪 Estonia (2002)
Sahlene - Runaway
#ALTESC250",443.63,653.87,56,956,576,317,147,945,1245,1110,833,1020,648,132,412,186,458,447,300,1682,1128,512,280,254,140,1311
461,357,,571,1989,5,80.95%,🇵🇹,Portugal,19,66.67%,Da Vinci,Conquistador,`357` 🇵🇹 Conquistador,"357. 🇵🇹 Portugal (1989)
Da Vinci - Conquistador
#ALTESC250",435.52,656.52,104,1346,1394,161,28,929,688,938,110,736,194,656,1445,1295,646,550,751,761,682,377,487,760,121,45
666,358,,707,1995,8,68.18%,🇮🇪,Ireland,9,85.71%,Eddie Friel,Dreamin',`358` 🇮🇪 Dreamin',"358. 🇮🇪 Ireland (1995)
Eddie Friel - Dreamin'
#ALTESC250",380.11,657.17,308,264,59,574,231,1160,146,4,940,869,804,491,1107,1003,307,936,1295,790,598,643,874,195,809,1016
314,359,,549,1988,5,80.00%,🇮🇱,Israel,12,76.09%,Yardena Arazi,Ben Adam,`359` 🇮🇱 Ben Adam,"359. 🇮🇱 Israel (1988)
Yardena Arazi - Ben Adam
#ALTESC250",514.61,657.26,-45,398,929,75,43,327,287,253,1346,347,57,1100,473,534,617,177,1205,971,94,293,1369,1540,1543,1139
306,360,,880,2002,4,86.96%,🇬🇧,United Kingdom,9,87.69%,Jessica Garlick,Come Back,`360` 🇬🇧 Come Back,"360. 🇬🇧 United Kingdom (2002)
Jessica Garlick - Come Back
#ALTESC250",444.45,657.35,-54,541,265,692,230,353,247,1089,843,775,1316,699,1124,505,1640,258,1266,150,289,1074,1095,199,255,214
332,361,,234,1971,5,76.47%,🇳🇱,Netherlands,17,75.00%,Saskia & Serge,Tijd,`361` 🇳🇱 Tijd,"361. 🇳🇱 Netherlands (1971)
Saskia & Serge - Tijd
#ALTESC250",439.47,657.61,-29,76,456,1512,317,56,465,1093,1156,1038,930,1283,465,598,290,91,1018,607,249,242,1101,500,1210,372
565,362,,776,1997,9,66.67%,🇲🇹,Malta,2,97.14%,Debbie Scerri,Let Me Fly,`362` 🇲🇹 Let Me Fly,"362. 🇲🇹 Malta (1997)
Debbie Scerri - Let Me Fly
#ALTESC250",380.08,657.65,203,544,483,830,186,527,245,1057,1055,446,1521,1266,347,501,234,804,202,708,846,759,154,478,1252,681
454,363,,1360,2014,8,80.56%,🇸🇮,Slovenia,12,60.71%,Tinkara Kovač,Round and Round,`363` 🇸🇮 Round and Round,"363. 🇸🇮 Slovenia (2014)
Tinkara Kovač - Round and Round
#ALTESC250",440.77,658.43,91,790,779,192,312,982,640,789,427,853,392,519,999,1427,532,1492,49,83,209,1488,374,664,78,1074
148,364,,6,1956,2,92.31%,🇱🇺,Luxembourg,10,75.68%,Michèle Arnaud,Ne crois pas,`364` 🇱🇺 Ne crois pas,"364. 🇱🇺 Luxembourg (1956)
Michèle Arnaud - Ne crois pas
#ALTESC250",401.43,658.52,-216,389,1281,529,211,234,508,642,443,1615,365,1005,396,757,1202,161,614,916,418,767,502,765,1303,123
223,365,,1251,2012,10,78.05%,🇮🇸,Iceland,10,74.29%,Greta Salóme & Jónsi,Never Forget,`365` 🇮🇸 Never Forget,"365. 🇮🇸 Iceland (2012)
Greta Salóme & Jónsi - Never Forget
#ALTESC250",395.04,659.26,-142,858,663,967,212,415,1230,98,924,456,1404,309,345,959,601,1104,937,1026,400,393,525,53,150,1134
298,366,,58,1960,1,100.00%,🇫🇷,France,21,69.70%,Jacqueline Boyer,Tom Pillibi,`366` 🇫🇷 Tom Pillibi,"366. 🇫🇷 France (1960)
Jacqueline Boyer - Tom Pillibi
#ALTESC250",391.79,659.43,-68,180,680,379,350,376,1293,791,127,390,654,1113,365,665,896,745,292,1448,684,381,631,831,344,1552
